x,y,yaw,aux1,aux2
62.886813, -108.357447, -0.179331, 2.718938, 2.763377
62.979253, -108.374206, -0.179273, 2.720783, 2.765124
63.071762, -108.390968, -0.179213, 2.722950, 2.767300
63.164350, -108.407737, -0.179138, 2.725412, 2.769764
63.257027, -108.424515, -0.179046, 2.728143, 2.772492
63.349800, -108.441301, -0.178948, 2.731011, 2.775361
63.442877, -108.458205, -0.178746, 2.752230, 2.796599
63.535497, -108.474821, -0.177961, 2.725495, 2.769333
63.628088, -108.491459, -0.177819, 2.726085, 2.769748
63.720863, -108.508117, -0.177524, 2.729841, 2.773475
63.813893, -108.524732, -0.177427, 2.750018, 2.794176
63.906351, -108.541411, -0.177584, 2.719510, 2.763034
63.998650, -108.557936, -0.176675, 2.715770, 2.758734
64.090652, -108.574433, -0.176813, 2.704508, 2.746697
64.182051, -108.590812, -0.178467, 2.704290, 2.748380
64.273971, -108.607416, -0.180858, 2.698185, 2.743024
64.365752, -108.624327, -0.184414, 2.699270, 2.745797
64.457607, -108.641510, -0.185172, 2.700362, 2.747358
64.549384, -108.658705, -0.185139, 2.697357, 2.744296
64.641080, -108.675875, -0.185056, 2.698663, 2.745566
64.732833, -108.693046, -0.184951, 2.700601, 2.747483
64.824661, -108.710222, -0.184863, 2.702964, 2.749842
64.916577, -108.727410, -0.184926, 2.705653, 2.752626
65.008590, -108.744630, -0.185069, 2.708728, 2.755809
65.100710, -108.761881, -0.185169, 2.712035, 2.759229
65.192535, -108.779044, -0.185988, 2.713784, 2.758299
65.284884, -108.796324, -0.186083, 2.711669, 2.758757
65.377084, -108.813654, -0.185998, 2.714036, 2.761682
65.469452, -108.831071, -0.186023, 2.751863, 2.801384
65.561631, -108.848037, -0.185421, 2.681619, 2.727279
65.653368, -108.865270, -0.185498, 2.704333, 2.751327
65.745273, -108.882555, -0.185369, 2.707886, 2.755003
65.837383, -108.899903, -0.185441, 2.712006, 2.759313
65.929602, -108.917262, -0.185072, 2.714903, 2.762068
66.021928, -108.934594, -0.184575, 2.717858, 2.764885
66.114365, -108.951855, -0.184558, 2.721185, 2.768238
66.206901, -108.969129, -0.184526, 2.724113, 2.771184
66.299534, -108.986416, -0.184449, 2.726948, 2.774035
66.392266, -109.003712, -0.184367, 2.729776, 2.776856
66.485093, -109.021020, -0.184301, 2.732537, 2.779644
66.578219, -109.038445, -0.184148, 2.753265, 2.800335
66.670888, -109.055592, -0.183435, 2.727129, 2.773707
66.763531, -109.072762, -0.183248, 2.728473, 2.774883
66.856361, -109.089948, -0.182912, 2.731388, 2.777760
66.949380, -109.107151, -0.183304, 2.715497, 2.761537
67.041725, -109.124265, -0.182708, 2.717993, 2.764125
67.134032, -109.141298, -0.182184, 2.718348, 2.764110
67.225512, -109.158088, -0.182469, 2.673407, 2.718203
67.317504, -109.174954, -0.183942, 2.704148, 2.750712
67.409455, -109.192134, -0.185480, 2.701923, 2.749143
67.501340, -109.209450, -0.187075, 2.700308, 2.748329
67.593178, -109.226908, -0.188650, 2.697657, 2.746428
67.684811, -109.244474, -0.190159, 2.696126, 2.745646
67.776456, -109.262182, -0.191545, 2.697031, 2.747281
67.868145, -109.280014, -0.192461, 2.698862, 2.749575
67.959905, -109.297918, -0.192941, 2.701006, 2.752103
68.051748, -109.315881, -0.193344, 2.703701, 2.755061
68.143689, -109.333897, -0.193620, 2.706777, 2.758316
68.235738, -109.351949, -0.193628, 2.710075, 2.761680
68.327500, -109.369900, -0.194321, 2.712488, 2.761153
68.419775, -109.387964, -0.194444, 2.709670, 2.761220
68.511907, -109.406080, -0.194387, 2.711952, 2.764013
68.604250, -109.424049, -0.194198, 2.712704, 2.767324
68.696352, -109.442293, -0.194444, 2.696466, 2.747787
68.787980, -109.460370, -0.194011, 2.700043, 2.751417
68.879748, -109.478430, -0.193652, 2.703640, 2.754886
68.971630, -109.496466, -0.193021, 2.707139, 2.758113
69.063635, -109.514460, -0.192300, 2.710690, 2.761351
69.155736, -109.532372, -0.191433, 2.712459, 2.762875
69.248066, -109.550222, -0.190516, 2.720210, 2.770336
69.340578, -109.568016, -0.189501, 2.723721, 2.773369
69.433210, -109.585733, -0.188453, 2.727198, 2.776357
69.525958, -109.603370, -0.187369, 2.730592, 2.779238
69.618821, -109.620923, -0.186267, 2.733928, 2.782057
69.711961, -109.638442, -0.185309, 2.724964, 2.772941
69.804574, -109.655697, -0.184130, 2.729334, 2.776511
69.897391, -109.672929, -0.182889, 2.736341, 2.782734
69.990675, -109.690085, -0.181674, 2.733028, 2.778327
70.083326, -109.707105, -0.180698, 2.730972, 2.776142
70.176158, -109.724026, -0.179993, 2.736313, 2.781299
70.269186, -109.740926, -0.179421, 2.737786, 2.782477
70.361076, -109.757724, -0.177733, 2.723404, 2.768852
70.454011, -109.774408, -0.176841, 2.734358, 2.777655
70.547057, -109.791000, -0.175996, 2.735985, 2.778998
70.640158, -109.807519, -0.175229, 2.737577, 2.780233
70.733310, -109.823977, -0.174528, 2.738952, 2.781284
70.826377, -109.840355, -0.173880, 2.737001, 2.778939
70.919426, -109.856670, -0.173281, 2.738521, 2.780190
71.012531, -109.872940, -0.172729, 2.740228, 2.781654
71.105697, -109.889169, -0.172220, 2.742167, 2.783375
71.198932, -109.905363, -0.171717, 2.744402, 2.785383
71.292243, -109.921514, -0.170959, 2.746765, 2.787375
71.385378, -109.937669, -0.170194, 2.717470, 2.759495
71.478824, -109.953476, -0.169875, 2.746157, 2.787267
71.572212, -109.969387, -0.168617, 2.748118, 2.787565
71.665717, -109.985187, -0.167613, 2.764733, 2.799207
71.759352, -110.001477, -0.166349, 2.759240, 2.799821
71.852331, -110.017114, -0.165920, 2.735382, 2.773222
71.945278, -110.032699, -0.165523, 2.737391, 2.775179
72.038265, -110.048269, -0.165736, 2.737274, 2.775222
72.131275, -110.063814, -0.165375, 2.739063, 2.776902
72.224356, -110.079326, -0.164922, 2.741265, 2.778979
72.317626, -110.094827, -0.164384, 2.748104, 2.785647
72.411071, -110.110292, -0.163641, 2.750961, 2.788219
72.504620, -110.125699, -0.162795, 2.754043, 2.790946
72.598276, -110.141038, -0.161870, 2.757169, 2.793701
72.692038, -110.156307, -0.160975, 2.760249, 2.796400
72.786131, -110.171609, -0.159961, 2.776494, 2.811978
72.879693, -110.186561, -0.158522, 2.756200, 2.791018
72.973279, -110.201447, -0.157062, 2.755407, 2.789677
73.067377, -110.216223, -0.155690, 2.776181, 2.810601
73.160833, -110.230916, -0.154724, 2.750259, 2.783569
73.254179, -110.245410, -0.153367, 2.746618, 2.779256
73.347549, -110.259785, -0.152171, 2.747713, 2.779871
73.440279, -110.273995, -0.150322, 2.687127, 2.723477
73.532877, -110.288084, -0.148414, 2.736029, 2.766673
73.625987, -110.301945, -0.146891, 2.737384, 2.767285
73.719105, -110.315669, -0.145791, 2.737287, 2.766711
73.812227, -110.329295, -0.144823, 2.737670, 2.766705
73.905365, -110.342835, -0.143927, 2.736745, 2.765378
73.998354, -110.356271, -0.143089, 2.736801, 2.765087
74.091403, -110.369640, -0.142309, 2.738704, 2.766699
74.184522, -110.382946, -0.141585, 2.740943, 2.768674
74.277722, -110.396198, -0.140911, 2.743478, 2.770970
74.371012, -110.409400, -0.140244, 2.746285, 2.773526
74.464396, -110.422543, -0.139299, 2.749167, 2.776040
74.557505, -110.435404, -0.139095, 2.756524, 2.783508
74.651008, -110.448411, -0.137852, 2.748073, 2.774439
74.744463, -110.461326, -0.136777, 2.751097, 2.777055
74.837754, -110.473792, -0.135290, 2.745163, 2.770916
74.931391, -110.487108, -0.134586, 2.729466, 2.754145
75.024351, -110.499710, -0.133855, 2.739356, 2.763921
75.117446, -110.512262, -0.133342, 2.741893, 2.766336
75.210617, -110.524806, -0.133261, 2.744082, 2.768449
75.303824, -110.537283, -0.132605, 2.746784, 2.771049
75.397291, -110.549706, -0.131755, 2.751299, 2.775381
75.490849, -110.562066, -0.130957, 2.754073, 2.777884
75.584502, -110.574364, -0.130205, 2.756970, 2.780531
75.678254, -110.586606, -0.129463, 2.759974, 2.783281
75.772106, -110.598784, -0.128547, 2.762926, 2.785904
75.866067, -110.610886, -0.127512, 2.772330, 2.796050
75.960168, -110.622865, -0.125818, 2.748483, 2.770326
76.053830, -110.634632, -0.124525, 2.757591, 2.779077
76.147555, -110.646303, -0.123271, 2.761557, 2.782710
76.241542, -110.657901, -0.122647, 2.743585, 2.764295
76.334909, -110.669342, -0.120864, 2.747619, 2.767893
76.428259, -110.680609, -0.119353, 2.748692, 2.768416
76.521629, -110.691740, -0.117966, 2.745882, 2.765122
76.613813, -110.702731, -0.115418, 2.715386, 2.735027
76.706821, -110.713492, -0.113125, 2.736504, 2.754138
76.799962, -110.724009, -0.111800, 2.738019, 2.755308
76.893113, -110.734422, -0.110892, 2.738583, 2.755576
76.986291, -110.744758, -0.110100, 2.739643, 2.756400
77.079426, -110.755019, -0.109372, 2.737867, 2.754346
77.172512, -110.765209, -0.108698, 2.739851, 2.756138
77.265671, -110.775345, -0.108074, 2.742151, 2.758265
77.358913, -110.785434, -0.107495, 2.744753, 2.760709
77.452247, -110.795478, -0.106904, 2.747602, 2.763383
77.545677, -110.805466, -0.105998, 2.750552, 2.766070
77.638826, -110.815411, -0.105457, 2.738497, 2.753178
77.732487, -110.825106, -0.104809, 2.750617, 2.765474
77.826028, -110.834841, -0.103606, 2.752967, 2.767761
77.919488, -110.844420, -0.102534, 2.718886, 2.733823
78.013106, -110.854113, -0.101004, 2.779208, 2.795196
78.106564, -110.863545, -0.100181, 2.740062, 2.754165
78.199717, -110.872917, -0.099322, 2.744118, 2.757600
78.292982, -110.882220, -0.098663, 2.746991, 2.760329
78.386333, -110.891490, -0.098245, 2.749488, 2.762691
78.479852, -110.900733, -0.097376, 2.753935, 2.767036
78.573512, -110.909826, -0.096180, 2.757082, 2.769911
78.667269, -110.918820, -0.095104, 2.760004, 2.772553
78.761125, -110.927725, -0.094094, 2.762992, 2.775288
78.855084, -110.936546, -0.093151, 2.766014, 2.778078
78.949146, -110.945291, -0.092254, 2.769056, 2.780899
79.043531, -110.954016, -0.091224, 2.790589, 2.801919
79.137415, -110.962456, -0.089505, 2.763121, 2.774138
79.231273, -110.970808, -0.088296, 2.763319, 2.774131
79.325490, -110.979009, -0.087129, 2.791570, 2.801860
79.419281, -110.987264, -0.086373, 2.755213, 2.765513
79.512804, -110.995281, -0.084516, 2.751350, 2.761225
79.606361, -111.003127, -0.082845, 2.752031, 2.761521
79.699845, -111.010816, -0.081283, 2.749301, 2.758426
79.792003, -111.018467, -0.078525, 2.737251, 2.746558
79.885245, -111.025718, -0.076521, 2.740885, 2.749006
79.978485, -111.032804, -0.075237, 2.740994, 2.748835
80.071738, -111.039781, -0.074137, 2.741654, 2.749269
80.165023, -111.046661, -0.073118, 2.742852, 2.750263
80.258244, -111.053444, -0.072167, 2.741213, 2.748383
80.351446, -111.060139, -0.071279, 2.743324, 2.750324
80.444724, -111.066760, -0.070454, 2.745749, 2.752594
80.538091, -111.073313, -0.069689, 2.748458, 2.755162
80.631553, -111.079803, -0.068976, 2.751397, 2.757971
80.725117, -111.086234, -0.068248, 2.754458, 2.760891
80.818351, -111.092453, -0.068079, 2.759321, 2.765163
80.912095, -111.098746, -0.066912, 2.754617, 2.760825
81.005752, -111.104963, -0.065820, 2.756641, 2.762637
81.099123, -111.111018, -0.064513, 2.735184, 2.741982
81.193353, -111.117206, -0.063219, 2.781691, 2.787138
81.286765, -111.123111, -0.062339, 2.745056, 2.750288
81.380058, -111.128926, -0.061373, 2.748165, 2.753292
81.473467, -111.134672, -0.060597, 2.751346, 2.756362
81.566965, -111.140353, -0.060004, 2.752686, 2.757559
81.660514, -111.145926, -0.058954, 2.755496, 2.760287
81.754322, -111.151415, -0.057991, 2.762938, 2.767604
81.848281, -111.156825, -0.056996, 2.766114, 2.770619
81.942350, -111.162143, -0.055968, 2.769384, 2.773740
82.036529, -111.167373, -0.054965, 2.772578, 2.776779
82.130816, -111.172511, -0.053932, 2.775709, 2.779761
82.225456, -111.177572, -0.052780, 2.778342, 2.782311
82.319448, -111.182432, -0.051353, 2.769698, 2.773302
82.413570, -111.187197, -0.049872, 2.774112, 2.777569
82.508147, -111.191785, -0.048543, 2.794829, 2.798245
82.602141, -111.196391, -0.047630, 2.764900, 2.768080
82.695992, -111.200789, -0.045959, 2.761538, 2.764469
82.789894, -111.205036, -0.044454, 2.762899, 2.765645
82.883742, -111.209131, -0.043014, 2.745481, 2.747669
82.976378, -111.213347, -0.040787, 2.760093, 2.763015
83.070048, -111.217096, -0.039602, 2.751826, 2.754042
83.163657, -111.220749, -0.038396, 2.751816, 2.753905
83.257276, -111.224290, -0.037225, 2.752354, 2.754321
83.350893, -111.227724, -0.036109, 2.750384, 2.752193
83.444386, -111.231051, -0.035057, 2.751737, 2.753442
83.537944, -111.234286, -0.034071, 2.753752, 2.755364
83.631576, -111.237433, -0.033154, 2.756086, 2.757615
83.725292, -111.240501, -0.032304, 2.758696, 2.760149
83.819101, -111.243495, -0.031516, 2.761519, 2.762904
83.912994, -111.246430, -0.030746, 2.749157, 2.751118
84.006651, -111.249134, -0.030571, 2.772766, 2.774605
84.100644, -111.251944, -0.029316, 2.763416, 2.764633
84.194617, -111.254645, -0.028238, 2.766518, 2.767633
84.288231, -111.257254, -0.026812, 2.754776, 2.756313
84.383114, -111.259819, -0.025284, 2.811918, 2.813162
84.476940, -111.262184, -0.024369, 2.711818, 2.712651
84.569275, -111.264482, -0.023544, 2.738189, 2.739057
84.662336, -111.266714, -0.023200, 2.740870, 2.741610
84.755439, -111.268864, -0.022891, 2.742269, 2.742987
84.848650, -111.270971, -0.022312, 2.745789, 2.746481
84.941989, -111.273022, -0.021610, 2.749751, 2.750402
85.035464, -111.275007, -0.020859, 2.753628, 2.754237
85.129059, -111.276923, -0.020040, 2.756727, 2.757290
85.222743, -111.278760, -0.019168, 2.759046, 2.759562
85.316656, -111.280520, -0.018302, 2.765602, 2.766076
85.410863, -111.282259, -0.018080, 2.765312, 2.765731
85.504521, -111.283846, -0.017374, 2.760897, 2.761328
85.598386, -111.285426, -0.016889, 2.763509, 2.763904
85.692474, -111.286878, -0.016188, 2.776498, 2.776816
85.786005, -111.288460, -0.015651, 2.755914, 2.756280
85.879637, -111.289983, -0.015826, 2.755114, 2.755477
85.973234, -111.291469, -0.015797, 2.752767, 2.753121
86.066759, -111.292944, -0.015730, 2.750970, 2.751321
86.157249, -111.294605, -0.016058, 2.660792, 2.665912
86.249553, -111.296859, -0.014974, 2.762582, 2.768000
86.342693, -111.298479, -0.013315, 2.721447, 2.721757
86.435291, -111.299645, -0.011759, 2.722583, 2.722831
86.527928, -111.300666, -0.010273, 2.723734, 2.723937
86.620603, -111.301553, -0.008848, 2.724813, 2.724979
86.713313, -111.302310, -0.007484, 2.725847, 2.725982
86.806060, -111.302944, -0.006178, 2.726905, 2.727016
86.898843, -111.303459, -0.004928, 2.728079, 2.728171
86.991591, -111.303861, -0.003730, 2.726144, 2.726175
87.084276, -111.304153, -0.002581, 2.728006, 2.728026
87.176453, -111.304187, -0.000628, 2.730012, 2.730256
87.269335, -111.304169, 0.000420, 2.729506, 2.729565
87.362113, -111.304112, 0.000892, 2.728927, 2.728940
87.454552, -111.303939, 0.001564, 2.699412, 2.700584
87.547556, -111.303881, 0.002221, 2.748240, 2.748285
87.640535, -111.303692, 0.003633, 2.707499, 2.707561
87.732770, -111.303337, 0.005680, 2.716671, 2.716755
87.825051, -111.302727, 0.008391, 2.715895, 2.716025
87.917324, -111.301813, 0.011265, 2.717445, 2.717627
88.009668, -111.300660, 0.013630, 2.719493, 2.719755
88.102186, -111.299299, 0.015743, 2.726021, 2.726368
88.194878, -111.297748, 0.017721, 2.728599, 2.729039
88.287669, -111.296017, 0.019512, 2.731843, 2.732372
88.380576, -111.294134, 0.020977, 2.735295, 2.735908
88.473601, -111.292120, 0.022327, 2.738797, 2.739492
88.566911, -111.290077, 0.023362, 2.758555, 2.759218
88.659784, -111.287779, 0.024020, 2.735897, 2.736729
88.752825, -111.285464, 0.024614, 2.740352, 2.741186
88.845978, -111.283151, 0.024925, 2.741192, 2.742054
88.939123, -111.280731, 0.026219, 2.723445, 2.724409
89.031923, -111.278412, 0.025929, 2.733813, 2.734779
89.124827, -111.276000, 0.026004, 2.732779, 2.733715
89.217677, -111.273578, 0.026170, 2.731179, 2.732126
89.309804, -111.271171, 0.026218, 2.676594, 2.680318
89.402255, -111.268672, 0.026275, 2.724089, 2.725091
89.494923, -111.266216, 0.026835, 2.724416, 2.725457
89.587620, -111.263689, 0.027702, 2.725537, 2.726640
89.680313, -111.261083, 0.028520, 2.723836, 2.724956
89.772921, -111.258404, 0.029322, 2.725960, 2.727144
89.865613, -111.255649, 0.030112, 2.728588, 2.729837
89.958400, -111.252817, 0.030902, 2.731536, 2.732853
90.051290, -111.249905, 0.031849, 2.734641, 2.736045
90.144291, -111.246891, 0.032923, 2.738030, 2.739525
90.237409, -111.243777, 0.033945, 2.741545, 2.743135
90.330140, -111.240580, 0.035210, 2.722964, 2.725226
90.423473, -111.237073, 0.036460, 2.744633, 2.746612
90.516820, -111.233638, 0.037325, 2.744067, 2.746027
90.610148, -111.230087, 0.038456, 2.747853, 2.749876
90.703140, -111.226682, 0.039112, 2.760918, 2.763742
90.797192, -111.222840, 0.040351, 2.734678, 2.736926
90.889997, -111.219086, 0.041764, 2.735214, 2.737703
90.982925, -111.215151, 0.043479, 2.735516, 2.738153
91.075886, -111.211017, 0.045364, 2.737731, 2.740565
91.168925, -111.206709, 0.047149, 2.740176, 2.743236
91.262115, -111.202234, 0.048763, 2.747319, 2.750598
91.355536, -111.197608, 0.050203, 2.750136, 2.753618
91.449058, -111.192844, 0.051580, 2.753269, 2.756946
91.542690, -111.187950, 0.052829, 2.756521, 2.760380
91.636431, -111.182938, 0.053996, 2.759714, 2.763754
91.730379, -111.177887, 0.055114, 2.787499, 2.790785
91.824085, -111.172609, 0.055728, 2.747447, 2.751866
91.917741, -111.167289, 0.056430, 2.757163, 2.761437
92.011561, -111.161982, 0.056666, 2.761553, 2.766002
92.105472, -111.156568, 0.057858, 2.747569, 2.752298
92.198953, -111.151228, 0.058023, 2.754754, 2.759437
92.292582, -111.145778, 0.058518, 2.754226, 2.758951
92.386160, -111.140269, 0.059109, 2.752558, 2.757385
92.479335, -111.134733, 0.059684, 2.685248, 2.694865
92.572240, -111.129156, 0.060204, 2.748281, 2.753301
92.665607, -111.123519, 0.060552, 2.744546, 2.749645
92.758980, -111.117822, 0.061397, 2.745094, 2.750329
92.852319, -111.112044, 0.062260, 2.742767, 2.748102
92.945561, -111.106193, 0.063093, 2.744280, 2.749761
93.038865, -111.100260, 0.063908, 2.746259, 2.751886
93.132242, -111.094247, 0.064711, 2.748586, 2.754359
93.225703, -111.088152, 0.065552, 2.751097, 2.757037
93.319252, -111.081964, 0.066584, 2.753792, 2.759920
93.412896, -111.075670, 0.067627, 2.756709, 2.763032
93.506135, -111.069306, 0.068903, 2.737422, 2.744918
93.599943, -111.062605, 0.070144, 2.758692, 2.765709
93.693774, -111.055984, 0.071007, 2.757703, 2.764759
93.787556, -111.049247, 0.072138, 2.760990, 2.768161
93.880992, -111.042681, 0.072770, 2.773220, 2.781615
93.975491, -111.035625, 0.073998, 2.745780, 2.753326
94.068715, -111.028706, 0.075408, 2.746796, 2.754775
94.162024, -111.021599, 0.077174, 2.746525, 2.754792
94.255350, -111.014291, 0.079080, 2.748210, 2.756844
94.348737, -111.006804, 0.080882, 2.750146, 2.759177
94.442221, -110.999148, 0.082514, 2.756014, 2.765422
94.535959, -110.991329, 0.083933, 2.759236, 2.768997
94.629783, -110.983370, 0.085292, 2.761961, 2.772048
94.723704, -110.975280, 0.086547, 2.764837, 2.775229
94.817721, -110.967067, 0.087707, 2.767616, 2.778311
94.912002, -110.958817, 0.088754, 2.790692, 2.801205
95.005842, -110.950334, 0.089517, 2.761812, 2.772904
95.099735, -110.941814, 0.090153, 2.765441, 2.776608
95.193802, -110.933301, 0.090441, 2.768214, 2.779579
95.287871, -110.924668, 0.091733, 2.750793, 2.762519
95.381585, -110.916120, 0.092010, 2.760357, 2.772168
95.475400, -110.907445, 0.092674, 2.759528, 2.771418
95.569154, -110.898696, 0.093433, 2.757590, 2.769681
95.662261, -110.889950, 0.094117, 2.700489, 2.715423
95.755584, -110.881211, 0.094620, 2.749641, 2.762127
95.849095, -110.872308, 0.095166, 2.748808, 2.761358
95.942608, -110.863347, 0.095942, 2.749071, 2.761819
96.036042, -110.854319, 0.096721, 2.746438, 2.759338
96.129406, -110.845224, 0.097481, 2.747671, 2.760785
96.222820, -110.836053, 0.098276, 2.749260, 2.762607
96.316294, -110.826795, 0.099198, 2.751194, 2.764797
