t,x,y,yaw,v,vy,yaw_rate
18.293,20.58454554612627,0.9757266214721619,0.33592531185965374,3.8557574566680533,1.346687511453996,0.2344801656029849
18.327,20.715455716855192,1.02201912379856,0.3438957425422506,3.846402433253765,1.3779142067732755,0.23457038567088664
18.361,20.846043125840758,1.0693720379473963,0.35186920187340154,3.8367592965491255,1.4090775561611983,0.2346585384013458
18.395,20.976297998516817,1.117783162522406,0.3598456211485415,3.826829188675307,1.440174656775493,0.23474470914153708
18.429,21.106210599380834,1.1672501979748575,0.36782493431053576,3.816613266523697,1.4712026361292618,0.23482896919208415
18.463,21.235771232495296,1.2177707476008166,0.37580707752186665,3.806112701693968,1.5021586502070932,0.23491137862178882
18.497,21.3649702419868,1.2693423184809052,0.3837919888281293,3.795328680412829,1.533039881959218,0.234991988812268
18.531,21.493798012542346,1.321962322374715,0.39177960790173416,3.7842624034579986,1.5638435401225235,0.2350708446281207
18.565,21.622244969903086,1.3756280765803661,0.3997698758523255,3.7729150860793745,1.5945668583281138,0.23514798618720506
18.599,21.750301581355235,1.4303368047678293,0.40776273509066024,3.7612879579239618,1.625207094428556,0.23522345024560884
18.633,21.877958356218457,1.4860856377928147,0.4157581292332613,3.7493822629501303,1.655761530003228,0.2352972712345826
18.667,22.00520584633094,1.5428716144961467,0.4237560030371649,3.737199259334121,1.6862274699862794,0.23536948200601918
18.701,22.13203464653113,1.6006916824923527,0.4317563023558156,3.7247402193612684,1.7166022423858456,0.23544011434971732
18.735,22.258435395135468,1.6595426989498578,0.4397589741092133,3.7120064293058155,1.7468831980610777,0.23550919932700756
18.769,22.38439877441185,1.7194214313643976,0.4477639662631072,3.698999189301126,1.7770677105385426,0.2355767674790453
18.803,22.50991551104853,1.7803245583267522,0.4557712278134841,3.6857198132050444,1.8071531758521322,0.23564284893902346
18.837,22.634976376618404,1.8422486702853234,0.4637807087737264,3.672169628461205,1.837137012400543,0.23570747348380844
18.871,22.7595721880386,1.9051902703039971,0.4717923601628516,3.658349975966461,1.8670166608077463,0.235770670545749
18.905,22.883693808025612,1.9691457748154226,0.4798061339935769,3.6442622099408206,1.8967895837899122,0.23583246919905804
18.939,23.007332145546098,2.034111514369803,0.487821983259805,3.629907697800464,1.9264532660261937,0.23589289813623998
18.973,23.130478156263454,2.1000837343792567,0.4958398619230772,3.61528782004137,1.956005214023728,0.23595198563588923
19.007,23.253122842980503,2.1670585958576507,0.5038597248979977,3.600403970121803,1.9854429559886098,0.23600975953258826
19.041,23.37525725607823,2.2350321761559773,0.5118815280366348,3.5852575543530354,2.0147640416906842,0.236066247188332
19.075,23.496872493950914,2.304000469693167,0.5199052281120808,3.5698499917888395,2.0439660423323867,0.23612147547138818
