t,x,y,yaw,v,vy,yaw_rate
37.334,26.969095661330847,-0.0003186653010113701,-1.3679292802329924e-05,4.133286644466339,-6.918983490548292e-05,6.834220805422839e-07
37.368,27.10960324782886,-0.00032057670508101765,-1.3685272548386676e-05,4.1338876842512615,-6.930448012044289e-05,7.657587350032644e-07
37.402,27.250131058428554,-0.00032248921673672196,-1.3691345630451002e-05,4.134476354851873,-6.933889228551195e-05,7.794640615596371e-07
37.436,27.390678676924917,-0.0003244028219246692,-1.3697377321897923e-05,4.135052910823938,-6.930253824227075e-05,6.96529292898993e-07
37.47,27.53124569567833,-0.0003263175368365026,-1.3703470526698881e-05,4.135617601470342,-6.932277885303609e-05,6.66528463866906e-07
37.504,27.67183171543826,-0.00032823339124262856,-1.37096401187217e-05,4.1361706709753365,-6.936177560098546e-05,6.789135602950868e-07
37.538,27.81243634517055,-0.0003301504027820646,-1.371554729173612e-05,4.13671235849843,-6.944883454932625e-05,7.481347286219742e-07
37.572,27.953059201888493,-0.0003320684728984307,-1.372172612729866e-05,4.1372428982833895,-6.950693297360757e-05,7.771504549142765e-07
37.606,28.09369991048701,-0.00033398762138868915,-1.3727692553171377e-05,4.137762519754071,-6.94703402334327e-05,6.960681614629787e-07
37.64,28.23435810358063,-0.0003359078719657082,-1.3733941709941948e-05,4.138271447586618,-6.951109531098807e-05,6.970314170043333e-07
